u
12.802227565503493
12.470960709626006
12.146171944804747
12.82489329225757
12.398827166479633
12.478779896375844
12.543235170849021
12.296169088057002
12.36143164667114
12.449693076714361
12.445349554371584
12.501149436695421
12.66436446406666
12.457397983970377
13.570446741329175
13.171237055504136
13.437297015325832
13.9835531973806
14.127315796593331
14.154171594847352
13.32407827046889
14.2025154786427
13.990673247807432
13.503514511885646
13.42778052699757
14.200049900961313
13.81248738159362
14.160850157502894
14.03000744477823
14.109593376761845
14.308378678625743
14.2845830175971
14.050717910109443
14.38638475792566
14.05951755313575
13.862678061263392
14.011501853298801
14.009349526555885
13.98192323620127
14.276216721378029
14.771774053927047
14.680656069577058
14.540751856103855
14.17526250874999
14.154765513504776
14.24615553148946
14.086380790178904
13.68054774093142
13.421276927912034
13.59866171740295
13.51513291514076
13.186933175972111
12.945836127578191
13.259687227685781
14.165177897118514
13.945146200010036
13.821766767068231
13.693970014169716
13.652678791607004
13.539773765573699
13.440029157243341
13.651541185623064
13.91585037737238
13.995672630281668
14.184078945535386
13.898949773686375
13.848999251675549
13.775861733182833
13.648602159186076
13.726068435863791
13.72146729819214
13.899474312367904
13.803465415015157
13.776093436975938
13.812589188931902
13.721492360756649
13.453734325749537
13.92860197147848
14.187002393049182
14.156189096319903
13.922324842909315
13.849138236464556
13.803570558782937
13.785085277246253
13.849227402299151
13.779843983204406
13.885788324182569
13.761670958109228
13.885691811030847
13.830759274400242
13.776148536098553
13.633810730032689
13.50659903540215
13.27681537782311
13.205697624475325
13.228185850528185
13.178533000954221
13.295681949931478
13.264039197933666
13.330172368507174
13.625672089230571
13.776136290384253
13.571447355203954
13.78870547721519
13.885546686915509
13.857721682728537
13.883179030226987
13.612359424269558
13.498211674724548
12.981052017915255
13.263301012713276
13.487052066834291
13.01211386297095
12.736250507940225
12.85597198921401
12.7360591328694
12.894505817471897
12.966430230115012
13.048609324374677
12.807313815365228
12.869984304212887
13.071160011316236
13.175434645221262
13.517157967271237
13.574322200377376
13.739395300532545
13.715471593655462
13.364771293799608
12.754916913267651
12.630076344752537
12.900001765243056
13.176925729104184
13.338835595794123
12.976817863971217
13.475859013684403
13.277817642460432
12.844389359580385
12.859033969188793
12.509554243269557
12.652173376970062
12.782414936077918
12.847458479083013
12.815482344573894
12.595867200114588
12.639670457518438
12.683536597083986
12.630992825534593
12.57570730300101
12.445861152302887
12.374502115050294
12.509103429274324
12.745350794169617
12.800338428194426
12.839484039584756
12.230498109722898
12.13932206316657
12.372613787838379
11.970756054499695
12.374469653784091
12.615671863171704
12.78991839876135
12.77729295525394
13.356819760311598
13.210053869144696
13.5238425200381
13.188244225324068
12.765500857047964
13.091694997182078
13.294322124970938
13.553988855622412
13.374673073804301
13.480632514797234
13.460211264758826
13.272651895019665
13.04558292113317
12.934174962567027
12.954387828258758
12.548493554858002
13.01557645363736
12.917697990719955
13.151804388929278
13.192212063228709
13.126993588415827
12.569996814473155
12.859930495977743
12.705887506180993
12.595627393892377
12.737657911691466
12.886708028585598
13.061549724298802
12.89286500186848
12.718519576129317
13.35750845327617
13.753152219308477
13.474860056885507
13.24617568875939
13.208987218485015
12.934174962567027
12.909964939748571
13.416645815218331
13.398074054249609
13.675988499742878
13.95441823878768
13.968041726311844
13.738729646040893
13.449192401866906
13.766994817595323
13.643245588925769
13.60763586421813
13.493349636913385
14.018801837655953
13.499165846799045
13.864993522001539
13.952098188034732
13.602509907122382
13.191164606607812
12.847420116712717
12.213517763039853
12.588015987945194
13.59648522726326
13.593616072572862
12.426812149762183
12.44491337185868
11.6626177632831
12.777318174793738
13.168730482950044
13.100450133898676
11.952024615361202
12.420460604346763
12.18016089397838
11.993182124281347
12.279875860863074
12.351119879754197
12.434821814709691
11.779875636312019
11.706452713702937
11.879221218725856
11.828957238869164
11.77762295796792
11.054964331810824
11.036889965832069
11.223262672685795
11.665645009811772
11.690183293844944
11.707842647148318
11.644467107392252
12.207030806385934
12.220691994215862
11.810410560739388
11.719779623275409
11.801274617218253
11.93095809599248
12.055799029725138
11.858176199661791
11.400635472798571
11.383675845765994
11.199470332943182
10.787612148125401
11.160950084530825
11.512393635098638
11.535866851975916
12.014218902907661
12.479720968609765
12.242162480132004
11.810224613379221
11.905795584793198
12.112192723517683
12.272312779494738
12.219468257148073
11.639909831143376
12.122859482435269
